song_id,song_name,artist,album,song_popularity,if_info_collected
3FwCEB2BNFzWQ9rn4goCXZ,Baby Queen,Gorillaz,Cracker Island,54,1
3GGcwG519BTMdvMeFy7meT,Lady Marmalade,Patti LaBelle,Best Of Patti Labelle,51,1
3GQETOg4ZXyQ1jEFqfMoac,I Will Follow Him,Peggy March,I Will Follow Him,52,1
3GiSgsFwPp8zY7yTGsRlyR,Don't Look Any Further,"Dennis Edwards, Siedah Garrett",Don't Look Any Further (Expanded Edition),60,1
3GuIfpptJakUD9Z2lARSFt,野孩子,野孩子乐队,平等路,6,1
3H7N6TGH6JWjcPetXkmHhK,不敢奢想改變你,林忆莲Sandy Lam,本色 S/L,13,1
3HER2Njuttsq8Qs8sn2G1Y,On The Beat - Full Length Album Mix,The B. B. & Q. Band,The B. B. & Q. Band,42,1
3HKy3cfRgoacaPuj4IlbpR,大大大大大象,動物園釘子戶,動物園釘子戶,29,1
3HhFNeKBFnzI2VQZBjt4Rl,あなたにだけは,Ryujin Kiyoshi,PHILOSOPHY,8,1
3ImQZwQNYBYvoN4B8rgEUJ,¿Y Tú Qué Has Hecho?,Buena Vista Social Club,Buena Vista Social Club,44,1
3K0SJUQNbOkUprTFcwwAKN,Jungle Boogie,Kool & The Gang,Wild And Peaceful,59,1
3K2u8NWB4cxvVNbYqeKN8g,Someone Like You,"Kenichiro Nishihara, Tamala",empath,9,1
3K4r00KlXytLJDfuytngmx,Warwick Avenue,Duffy,Rockferry,64,1
3KIuCzckjdeeVuswPo20mC,Don't Break My Heart,黑豹,黑豹,35,1
3KUEwttAC1vwVx8EmDR2qY,This Feeling,Alabama Shakes,Sound & Color (Deluxe Edition),52,1
3KcnI7vPieg5yuZtBtnMb2,Two Occasions,The Deele,Eyes of a Stranger,38,1
3KfbEIOC7YIv90FIfNSZpo,In My Life - Remastered 2009,The Beatles,Rubber Soul (Remastered),76,1
3KgByVmDzMkOXwtbqbqjBn,Sexy Dancer,Prince,Prince,32,1
3KhPLLQjXodVQU9FoIlCUh,Le château,Ginger Root,Rikki,52,1
3L7RtEcu1Hw3OXrpnthngx,Don't You Want Me,The Human League,Dare!,76,1
3LDkLpuxQlEuEiZmkxpr8S,Far From Any Road,The Handsome Family,Singing Bones,61,1
3LIyOypRt5k7Mnj7bYnJuD,你啊你啊 - Live,Jam Hsiao,歌手·当打之年 (第八期 Live),13,1
3LPLfXuotB7yfXxK25YC7T,Beautiful Journey,HIRAIDAI,THE GIFT,39,1
3MIyQiHJJOBGQdkHBQGNRT,Because I Got High (With Guitar Solo),Afroman,Greatest Hitz Live,1,1
3MTSYD5sQ8aooeKIhQemPo,I Am The Changer,Cotton Jones,Paranoid Cocoon,48,1
3MZ9O3WJ6a6kANeCCojmnV,I Was Tired of Being Alone - Remastered,Patrice Rushen,Straight from the Heart (Remastered),43,1
3MtP9T0WF4xbIo8vqHYeXM,Spooky,Dusty Springfield,Dusty... Definitely,72,1
3N0rdHyd2uyavMTaoTBOSZ,I Wish You Love - Live at The Symphony,"Iceland Symphony Orchestra, Laufey",A Night At The Symphony,50,1
3N2glcIk7VftAbpTjVZ5wW,Rosy - 15 Khalil Live in HK 2011,方大同Khalil Fong,15 Khalil Fong Live in Hong Kong 2011,23,1
3NfxSdJnVdon1axzloJgba,I Say a Little Prayer,Aretha Franklin,Aretha Now,75,1
3NlLmKBJozwoi0k03Feb1N,Isn't She Lovely,Stevie Wonder,The Definitive Collection (Deluxe Edition),66,1
3OiIlQHfvw4cwTYzNH7O6m,Candy Walls,TR/ST,TRST,38,1
3P6OT4nAjrUt36UrG5Uskl,Electricity,Midnight Star,No Parking On the Dance Floor,15,1
3P6OwCX7Ofiaaqtvujb6i5,Sixteen Tons,Tennessee Ernie Ford,Vintage Collections,53,1
3P8fBdzTLc43rTnQL95jKz,遇上愛的可是我,袁娅维TIA RAY,1212,9,1
3PQLYVskjUeRmRIfECsL0X,No Woman No Cry,Bob Marley & The Wailers,Natty Dread,59,1
3Ph8VQ697HKLWefqWbwh39,Break the Cycle,You+Me,rose ave.,34,1
3PiHGEbBLYuBPFdP9tihF0,This Land Is Your Land,Sharon Jones & The Dap-Kings,Naturally,46,1
3PuirCZFzwKvpxJ1pY0hGT,Moments,Brasstracks,For Those Who Know (Deluxe),20,1
3Q8gghlGBErHu6K3J8ROgv,答案,"郭采洁Amber Kuo, 楊坤",今夜二十岁,37,1
3Q9eWTbrS9hW1cnkxgrqeZ,Singasong - Live 1988,"Earth, Wind & Fire",Begin The Dance (Live 1988),12,1
3QCLt5PitnKgJ9JT2YdU8h,A WOMAN NEEDS LOVE (JUST LIKE YOU DO) (2022 Remaster),paris match,OUR FAVOURITE POP (2022 Remaster),2,1
3QFxra2jEhDKKUMDmbDXbk,Escargot Blues,Guantanamo Bay Surf Club,Guantanamo Bay Surf Club,37,1
3QLyzmbLqncZTzRjc4z3MZ,I Don't Want to Talk About It,Ive Mendes,"Magnetism, Vol. 1",23,1
3QePD3RIQJ4BY63sVE0MQC,百鸟朝凤 - 核版,"向笛, 新乐府","新乐府大拜年, Vol. 4",0,1
3QmUhaY5KZiOuaUH8H71LG,Mind Games - Remastered 2010,John Lennon,Mind Games,53,1
3QtRgNNmnAzqYgCL6Xrl9T,Just For You,Gwen Guthrie,Just For You,28,1
3QxWTqyIT4O9bokIZlNDpo,小半,陳粒,小梦大半,53,1
3R8uOZJTPzIVmCh64calG2,French Fries w/ Pepper,Morphine,Like Swimming,29,1
3RA0XICU2yj8CkZWxI7jgX,煙草を消して,Masataka Matsutoya,夜の旅人,9,1
3RMeOetCdXttthQK0clPuz,How Am I Supposed to Live Without You,Michael Bolton,Soul Provider,67,1
3RYci80yKAKI4xdgGEZ7Pq,Under Pressure,Jazzinuf,The Harlem Barber Swing,32,1
3SM47Wn7me1sxDZdjqm3sb,Thank Me Later,Anna of the North,Dream Girl,28,1
3SXxOW5YlGnB3dt53EyynD,Birthday Suit,Jeff Bernat,Afterwords,26,1
3Seo7ngjXKk2P1fGo01R0J,Shame - Radio Edit,Basic Element,Startracks,20,1
3SjAiqAQ6sMmsJBeVw0nMf,How Deep Is Your Love (feat. Yebba) - Live,"PJ Morton, Yebba",Gumbo Unplugged (Live),61,1
3TgMcrV32NUKjEG2ujn9eh,It's Not Living (If It's Not With You),The 1975,A Brief Inquiry Into Online Relationships,69,1
3TiCuJiisBOB9HzKAM6FDG,Oh Honey,Delegation,Oh Honey,62,1
3Txcx4jhuiTZSvhAL0WaRc,Crush,"USHER, Yuna",Chapters (Deluxe),55,1
3UOivHx5BuFcktgnpUi571,"At The Party feat. G. CUE, TERRY, BIG RON, Ms. OOJA","BIG RON, DJ PMX, G.CUE, Ms.OOJA, TERRY",THE ORIGINAL II,19,1
3UqHlIBI771FNCiLY5MKrp,Tears in Heaven - Acoustic Live,Eric Clapton,Unplugged (Deluxe Edition) (Live),65,1
3VDJf1JQWl9m3H1JgdhUNj,(I Like) The Way You Love Me,Michael Jackson,Michael,43,1
3VDc5gm14mRYDUANXeLW5Y,Spicks And Specks,Bee Gees,The Record - Their Greatest Hits,44,1
3VIN6SsaK9HU57saSEB7es,What a Wonderful World (with Eva Cassidy),"Eva Cassidy, Katie Melua",Ultimate Collection,48,1
3VMyg9Dcs0FeE1Ociw2nGb,The Lipstick On His Collar,Caro Emerald,Deleted Scenes From The Cutting Room Floor,31,1
3VV4tTyh2wm5e1f3iz7qGR,接吻 (feat. ひかり & MELRAW),"MELRAW, Tokimeki Records, ひかり",接吻 (feat. ひかり & MELRAW),32,1
3VjYG9vxDP0HW0tQOKntKd,Rockin' Pneumonia,Jimmy Barnes,The Rhythm And The Blues,12,1
3VtqCtjpXrhAWFZ1a230Dm,Young And Beautiful,Scott Bradlee's Postmodern Jukebox,Twist Is The New Twerk,30,1
3VvetHVsq5ZNUigscFcOK0,Cathy - 2021 Remaster,Hitomi Tohyama,Sexy Robot (2021 Remaster),33,1
3W1QSlAKU52v39M6hanQqa,Saddle Up - Original Mix,"David Christie, Traumton",Saddle Up (Incl. Teenage Mutants Remix),40,1
3W4xqKFMKBauuU517t8NIb,Weak for Your Love,Thee Sacred Souls,Thee Sacred Souls,64,1
3WOB7zFoez5ziVhUHtqqD9,Dangerous,"B. Bravo, Reva DeVito, Umii",This Time,34,1
3WSdAAMFQMhHP2v96Ld7Sq,The Sweetest Love,Robin Thicke,Something Else,45,1
3WkibOpDF7cQ5xntM1epyf,It Wasn't Me,"Rik Rok, Shaggy",Hot Shot,76,1
3WtYZCuYuJ2COat7UhLbD3,Clyde & Bonnie,Tai Verdes,HDTV,41,1
3X4E0GWrIWoaEAwC0oxqOw,愛情,張楚,孤獨的人是可恥的,10,1
3X7uFMzJrEE0sxn62qd8Ch,Nothing's Gonna Stop Us Now,Starship,No Protection,77,1
3XJC8vRhbtm3NzHXE1XAta,If I Saw You Again (2024 Remaster),Pages,Pages (2024 Remaster),45,1
3XpJO7x4y6MLdwo5QU2sA8,Goodnight Moon,Shivaree,I Oughtta Give You A Shot In The Head For Making Me Live In This Dump,57,1
3Y1UUbMDIR4yVDsbP6T075,Paris Blues,Terry Callier,Lookin Out,32,1
3YNdfNa0Ytatofa2OAIzfA,Guilty - Live At The MGM Grand/1997,Bee Gees,One Night Only,35,1
3YVafsXS250ebZxi3yRFRS,"Soul Food, So Good",袁娅维TIA RAY,T.I.A.,9,1
3ZS8T80CXCWvMxr2nNejEk,Setsuna,Sunny Day Service,DANCE TO YOU,29,1
3Zm6XzL1CfJJJESveMF6yO,Stardust,"莫文蔚Karen Mok, MIKA",Stardust,24,1
3ZuiIFm9nRnkRz8AZAekjJ,Rocketeer,"Far East Movement, Ruff Loaderz, Ryan Tedder",Free Wired,61,1
3aDS0VLDMbY4Af3fuExQCP,Want You,Pixie Lott,Turn It Up (Louder),8,1
3aIuB7IxsWo4iuYudZcOIL,What Can I Do (MTV Unplugged Version) - Live,The Corrs,Acoustic Dinner,3,1
3aPlQWU07jGgyHaBHVS5TS,Fever,Peggy Lee,Things Are Swingin',64,1
3aRNWHU0H8lCNwrE1pEiJv,Patagonia,Patawawa,Patagonia,48,1
3arSqNoG3EEcbaQ87sMZyv,YEBISU - Yung Bae Edit,"Macross 82-99, Yung Bae",Bae,38,1
3ascnOSOR5MX901ylGuhcl,When a Man Loves a Woman,Michael Bolton,"Time, Love & Tenderness",65,1
3awaN4hJ3e3s6WcVEB79fE,解脫,张惠妹A-Mei Chang,姊妹,55,1
3azWTe7wgJhQkC5B11mepk,"OH NO,OH YES!",Akina Nakamori,CRIMSON,34,1
3b0yKCgMk9KC7k316yFvuE,Summer Time Love,"Emi Hinouchi, Ryohei, m-flo",Summer Time Love,25,1
3b6PBBunRDvHRyKALHwxrb,Roll Along,Tuxedo,Tuxedo,25,1
3bWJ0whIXo6PswK1RtS4be,朝 Asa,Mandarin,Mandarin,18,1
3bXZ7OC22m5hqYNv6gR8cd,Prizefighter,Youth Lagoon,Heaven Is a Junkyard,36,1
3bceL3NJmM8sKwr5dyrKAz,Superwoman,Karyn White,Karyn White,57,1
3bgTFCt5CTfasvpigHAdL0,It Came Out Of The Sky,Creedence Clearwater Revival,Willy And The Poor Boys (Expanded Edition),54,1
3bh1ySZRlnTary7FiYD6sF,Nessuno,Mina,Una Mina d'Amore,47,1
3bsnaA9PO9LL18Q46jTIqM,I Love How You Love Me,Haruomi Hosono,Heavenly Music,20,1
3bxZhauuIU4ubctdRZwPYW,Chan Chan,Buena Vista Social Club,Buena Vista Social Club,67,1
3c06k9x6MHHdPQi3ix68yF,Daydream,The Lovin' Spoonful,Daydream,57,1
3c1EcaIF3iX1PUpIvRyVR7,16 Tons,Robbie Williams,Swings Both Ways (Deluxe),35,1
3c8bZg547ggTCZPRhEnA6A,Mosquito,K. C. Roller,Silvery Night,1,1
3cfnGXJ9bmiWvFqEO6ff8B,After the Love Has Gone,"Earth, Wind & Fire",I Am,64,1
3cmGF5NDmyRcc8XM3xbFWb,Frankie,Connie Francis,Gold,37,1
3dfsrSQ6iZygpLgUfcckR4,熔化,窦唯Dou Wei,山河水,4,1
3dhjNA0jGA8vHBQ1VdD6vV,I Feel It Coming,"Daft Punk, The Weeknd",Starboy,75,1
3dil6Bjn7I1WSSK8guC9z4,老死,Big Four,The Big Four 世界巡迴演唱會– 香港站,11,1
3e5p7Q9npZCJqIHjJVIDIC,Love Soul Matter - Live,Gotthard,Defrosted,12,1
3e6Z2h3LsACpW7vqKawOVn,Deeper and Deeper,"Cagnet, アンナ・マクマーフィ",ロングバケーション オリジナル・サウンドトラック,29,1
3eEBcAOrKtUOe8UHKPQJSc,City Lights,CHIC,Tongue in Chic,16,1
3eXCVGzenOoXfXlXtBhmgy,Something That Turns You On,Bill Withers,Watching You Watching Me,35,1
3eZqBNHlNA4lUsbAB6UmvD,Loretta,Ginger Root,Loretta,57,1
3eeh4ancgpBlo6g5p9K654,America: Dominica,"Arcm, Lram, Ltcl, Major Roger G. Swift, Regimental Band Of The Coldstream Guards",National Anthems No. 2,0,1
3ehQ5bkhp4vA9W2KHnmZge,Marfa,Wildcat! Wildcat!,No Moon At All,18,1
3ekTObzn7gP8UflxyxS4Up,Sayonara,A Taste Of Honey,Ladies Of The Eighties,28,1
3ewSIbELMHq6650r2eJS0P,Your Personal Touch - Edited Version,"Evelyn ""Champagne"" King",A Long Time Coming (Expanded Edition),22,1
3f2DvyeO89SRfEKlapVhaP,Wouldn't Wanna Know,PREP,PREP,33,1
3fqwjXwUGN6vbzIwvyFMhx,Tennessee Whiskey,Chris Stapleton,Traveller,81,1
3gDEaOxdcyD7DysvdKBv5W,我是一隻魚,落日飛車 Sunset Rollercoaster,我是一隻魚,42,1
3gFQOMoUwlR6aUZj81gCzu,One Summer Day,久石让,Spirited Away Soundtrack,62,1
3ghWgTREqBB7WWQbjpp5dA,乘客,王菲Faye Wong,將愛,28,1
3h1VSWp6x19MF8l0umA5el,Freak Out,Dax Riders,Hot,2,1
3hCyGYmytCmkExrFmT4I7w,Cappuccino,Elva Hsiao,蕭亞軒--,33,1
3hJLKtTpgct9Y9wKww0BiR,Miss You - Remastered,The Rolling Stones,Some Girls,69,1
3hSmmL0TR6YW2RoPnJrCk7,Tapestry,Kurosuke,Kurosuke,31,1
3hd7vLFZ1CEj16Pnmx8ZrA,阿楚姑娘,袁娅维TIA RAY,阿楚姑娘,35,1
3hlH2ue9qbRKHhFPLbDbFV,Lady Friend,PONCHO,Juice,15,1
3hqXUcu06ajELPBS3uhCD1,Summer Lovin',The Tuesday Crew,Summer Lovin',38,1
3hxsQUKFS8XxYrSaTXY3xW,慈城公園交誼舞,還潮,寧波人有三譬好譬,29,1
3hy4WKSFmCsyQbwAgPixMc,There's a Moon Out Tonight,The Capris,There's a Moon Out Tonight,43,1
3iXH8nRdc945PO0GlbOroA,Sandman,Tai Verdes,Sandman,46,1
3ibAzRj9JnowdoLkyllk3n,Holiday,Madonna,Madonna,58,1
3ijo1UGnywzuH1YIqnSdo3,Old School Turntables,Matt DiMona,Old School Turntables,35,1
3ivQ90Cz7ZMnniz75jMTBU,Pink Power,袁娅维TIA RAY,TIA RAY,4,1
3izCarsX6zxJ216lnid5qR,Marry You,"B.B. King, Eric Clapton",Riding With The King,35,1
3jIWLr1XqmaLwqoU0MTjoM,感覺時刻,窦唯Dou Wei,黑夢,15,1
3jVlYVHItYJ3jU2aY3Qzh8,Every Night,"Anderson Mário, Cleyton M",Every Night,13,1
3jdneJRRqkX6uRj0Zg0vhD,BREEZIN',"FreeTEMPO, Yasuyuki Horigome",Life,22,1
3jiKUMXqwEodB7gVv1RMZU,After Last Night (with Thundercat & Bootsy Collins),"Anderson .Paak, Bootsy Collins, Bruno Mars, Silk Sonic, Thundercat",An Evening With Silk Sonic,70,1
3kGMziz884MLV1oCwrarmN,Til You Do Me Right,After 7,Reflections,46,1
3kKO2eqba8ClVa15mCW5xf,Honey Flavor,SPiCYSOL,SIGNAL,32,1
3kPMAZlNLJ0GFcF8ay79kg,Vinyl is My Bible,Brother Strut,First Strut is the Deepest,23,1
3kRqPJNln83S7G0dZGKBVd,我記得,趙雷,署前街少年,48,1
3kXoKlD84c6OmIcOLfrfEs,September,"Earth, Wind & Fire",September (sped up + slowed),80,1
3kcKN5a0Qj3vvB7DlyVrrI,Jessfield Park,"Careina, The Shanghai Restoration Project",The Shanghai Restoration Project,16,1
3kfru3Zgm48njOj4F0FIWC,Love Won't Wait,Bobby Caldwell,What You Won't Do for Love,36,1
3koCCeSaVUyrRo3N2gHrd8,Let's Groove,"Earth, Wind & Fire",Raise!,74,1
3l2pObHGPzGmgRWDlAbUJN,"The ""In"" Crowd - Live At The Bohemian Caverns, Washington, D.C./1965",Ramsey Lewis Trio,The In Crowd (Expanded Edition),35,1
3l5g5qN2NqywbkQ0Uo48Oq,Lampin' It,Euge Groove,House Of Groove,21,1
3lIxtCaROdRDuTnNBDm3n2,She's My Collar (feat. Kali Uchis),"Gorillaz, Kali Uchis",Humanz (Deluxe),71,1
3lWMOMTyE2kqZYH3W0oSwE,"Pain, Pain Go Away","Berry Goodman, MUTSUKI",SING SING SING 5,26,1
3lkMaXXsFFCy02Trbc7h0L,夢裡藍天,张国荣Leslie Cheung,BTB-兜風心情(國)-張國榮,12,1
3lvyITyIIdqNyNWOzgSzn1,I DON'T WANT TO MISS A THING,Salena Jones,THOSE EYES,27,1
3mRM4NM8iO7UBqrSigCQFH,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",Bee Gees,Greatest,76,1
3mkZwD5EM5M3Koft1YXn2j,牽掛,伍佰wu bai,浪人情歌,44,1
3ml3WB66sqG4kXoPBX2POA,Janet,Berhana,Berhana,43,1
3mlqYwpqk8g5CFxmaJjAKv,Rain,"David Nadien, Jaques Morelenbaum, Ryuichi Sakamoto",1996,45,1
3nFJbZCHP4d9vduKjJLdBL,Never Too Much,Luther Vandross,Never Too Much,70,1
3nFWRlg9QDKC2pViljdogW,Lovin' You,Dianne Reeves,When You Know,22,1
3nKZknHg5Y5fPB3gow8ACG,Crystal Dolphin,Engelwood,Crust FM,53,1
3nOz1U41SZZ0N3fuUWr9nb,I AM WOMAN,Emmy Meli,I AM WOMAN,65,1
3nPHljCRZc6zgNzNHSDgJw,"No More Shame, No More Fear, No More Dread",AJJ,The Bible 2,24,1
3nfPlthMMI2i4qLPQ0n4Sf,Am I Wrong,"Keb' Mo', Lee Ritenour's 6 String Theory, Taj Mahal",6 String Theory,21,1
3nggb77gJfNTB0NKJEHLnZ,Just The Lonely Talking Again,The Manhattans,The Best Of The Manhattans: Kiss And Say Goodbye,27,1
3oBOe9uEHzN4fWJEvqQD3G,Sha La La La La,"Hacken Lee, Wynners",溫拿38大躍進演唱會,1,1
3oFBSEqwzzaqHbiGMNdtVM,Can't Keep My Cool,"Durand Jones, Durand Jones & The Indications",Durand Jones & The Indications,36,1
3oP3Tfn86FRmxAGsV0TqCp,The Valley of The Pagans (feat. Beck),"Beck, Gorillaz","Song Machine, Season One: Strange Timez (Deluxe)",53,1
3ocxOcf7yvQCJ5LRuex2iY,Travelers' encore,Andrew Prahlow,Outer Wilds: Echoes of the Eye (Original Game Soundtrack),42,1
3okCsBWWv7okRgaTnMQ2Fp,Dos Gardenias,Buena Vista Social Club,Buena Vista Social Club,61,1
3oyX07el7fI6QCWmZilrLM,My Personal Song,The BossHoss,Flames Of Fame,26,1
3pMeuv4OBarYqVR2bqCPVN,Ladies Night - Single Version,Kool & The Gang,Collected,59,1
3pbRy5BlRFY5NNDUsKSBlg,Museum Of Flight,Damien Jurado,Maraqopa,35,1
3pr0y5h4MkBngy6gyozLDV,Voodoo?,L'Impératrice,Tako Tsubo,56,1
3q3tlGeeHvH3d8fFDKDLUR,"Hedwig's Theme (From ""Harry Potter and the Philosophers Stone"")","Christoph Eschenbach, John Williams, Wiener Philharmoniker","Hedwig's Theme (From ""Harry Potter and the Philosophers Stone"")",22,1
3qrEG6rQ9Qm72MNWeUKKiU,Wham Bam Shang-A-Lang,Silver,Silver,66,1
3rT7dtLeidVyjQ1hzb4wS3,如果是真的就可以,梁晓雪Kulu Liang,最好還是不說,0,1
3rbvTHMixDKS84FLygc7ns,Fuzzy,Freeds,Fuzzy,27,1
3rcVO0KeJBVumBkcrHJLOi,KISMET,袁娅维TIA RAY,ONCE UPON A MOON (DELUXE EDITION),14,1
3ri2du3wTmKPoza0ySov0S,時をこえ - Rerecorded,HY,STORY ～HY BEST～,17,1
3rlVkUVG1JMRxZThuvEkyJ,Too Much History,Jack Savoretti,Europiana,36,1
3rxV3GW8jZ9c4iQgBidnmB,Seventeen (Last of the Summer),RGBKY,Seventeen (Last of the Summer),2,1
3s8Anp8dKObIw8Zy8uGgYC,Dominoes,Donald Byrd,Places And Spaces,41,1
3tL2fCJDegsWrsCZEZTf82,"tokyo (feat. 鈴木真海子, Skaai)","Mamiko Suzuki, Skaai, yonawo","tokyo (feat. 鈴木真海子, Skaai)",41,1
3tvqPPpXyIgKrm4PR9HCf0,Days of Wine and Roses,Andy Williams,The Essential Andy Williams,24,1
3uu5FtI1uVMz6FFr5kVOzP,Wrong Club,The Ting Tings,Super Critical,30,1
3uun1e8SPD4GjWsIwwu8ai,"給自己的情書 - ""笑忘書""廣東版",王菲Faye Wong,寓言,47,1
3ux4SABKVVgyXzB0A4D2zQ,If You Want Me to Stay,Etta James,"Life, Love & The Blues",38,1
3uyWQntL4n15XvuLYdBSPc,愛情發的光,Jike Junyi,吉克雋逸 同名專輯,4,1
3vJxwuwkcUxkswokGo0kCQ,The Things You Do,"Frida Winsth, Wildson",Do Me Right,40,1
3vQ4T78TTMOjQXGfXVKQJo,Redbone,Childish Gambino,"""Awaken, My Love!""",78,1
3vSgRQYNEUEjcFOGMiSTw3,"Number One - 12"" Version",Patrice Rushen,Straight From The Heart,30,1
3venz58p1Xt2hTLUqAdf3W,every day,"Janis Crunch, haruka nakamura",grace,23,1
3vqlHpRbMq3qqRcasOXWZy,Mona Lisa,Robin Thicke,Sex Therapy: The Experience,19,1
3vrrQirnGjxy6BiiEzq1x1,Shouldn't Have to Be Like That - 1993,Fra Lippo Lippi,The Best Of,37,1
3vsNteZn6E5qBSSBO78W7b,You're Beautiful,James Blunt,Back to Bedlam,56,1
3w3y8KPTfNeOKPiqUTakBh,Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,89,1
3wW02bweRjGvyxF77zrKQh,Rico Vacilón,Ruben Gonzalez,Chanchullo,16,1
3wY9vnTmLC4XVHHbbFmgj0,Sensitivity,Ralph Tresvant,Ralph Tresvant (Expanded Edition),45,1
3whoUEFNqg4Pjn8IdY6fx9,Creepy Cool,The Jungle Giants,Speakerzoid,22,1
3wyCYHOUjc3u1oCzFmh0xD,Love's Greatest Episode,Joe,Signature,19,1
3x6ceSWFZ9XShLoXCjdvIp,Okay,Macy Gray,Big,2,1
3xMQAdFwbDc6UOrvUBDIKM,Pistol Packin' Mama,Al Dexter & His Troopers,Columbia Country Classics Volume 1: The Golden Age,18,1
3xVZYkcuWalGudeKl861wb,Smokin Out The Window,"Anderson .Paak, Bruno Mars, Silk Sonic",An Evening With Silk Sonic,71,1
3xWZMZKhqfAz0qmQxIDqyn,人が夢を見るといふ事 - Black Skyline - - vocal mix,"PE'Z, Sunaga T Experience",PE'Z COLOR VOL.1,13,1
3xhoKWEVRrUYLO85s7AdQk,Religion of Mine,Summer Fiction,Himalaya,4,1
3xi7d2yGx09UKMAAr7A3az,Drunk in the Morning,Lukas Graham,Lukas Graham,45,1
3xsOtNxtBW0oTI1OWKAzTm,Walk on By,Dionne Warwick,Make Way for Dionne Warwick,63,1
3xwXB3phwReLacpFkNKh4T,Become My Dream,"Silya, The Sailors",Become My Dream,4,1
3yDhZq8f17SmumVmEyCaRN,Give It Up,KC & The Sunshine Band,All In a Night's Work (Expanded Version),68,1
3yHcL5EdK0ehUToqq2iuTz,You N' I,Rainlord.,You N' I,39,1
3yL20DYlu3iMdB4WPejod9,Tie A Yellow Ribbon 'Round The Ole Oak Tree,Perry Como,And I Love You So,33,1
3yLAosUomvcnvWa27B29al,逝去的愛,FeiFei Ou-Yang,菲比尋常情歌14首,8,1
3yWP7MOofOIaqj3qPSiDsh,Let's All Get Drunk,Afroman,The Good Times,38,1
3yh9U8UybtdNXkTSsjY0XL,Over the Moon,絕對純潔(Absolute Purity),We Fought Over The Moon,5,1
3ykujidUtB16GxCQgPU1sz,Falling Autumn,"Astronomyy, alayna",Falling Autumn,35,1
3zidJjXGWgKqgQnfb6hKak,Losing My Way,"FKJ, Tom Misch",Losing My Way,55,1
3zqlg5jyBjuKPr7pM9AKKH,There I Go Falling In Love Again,Melba Moore,A Lot Of Love (Expanded Version),1,1
403vzOZN0tETDpvFipkNIL,Sisyphus,Andrew Bird,My Finest Work Yet,58,1
40FbUofNkwKnp74R0ohIZS,Look Up! - Remastered,Patrice Rushen,Posh (Remastered),37,1
40MTAe7rupM7DNRrw72Q8i,Goddess on a Hiway,Mercury Rev,Deserter's Songs (Remastered),49,1
40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,Eagles,Hotel California (2013 Remaster),81,1
410BezcR7SDXFho51g7NI9,Found Your Love - Radio Edit,"Heir, Oliver Nelson",Found Your Love,26,1
41BisXehQCshqh06t1is99,Get Down On It,Wayman Tisdale,Way Up!,30,1
41IShViF79gmulEkIHAjcb,The Game of Love (feat. Michelle Branch) - Main / Radio Mix,"Michelle Branch, Santana",Shaman,61,1
41oFd1u8b6PFyu0Rr2BSGN,夠不夠,方大同Khalil Fong,未來,33,1
41sGGCCoHI2GLV9qadX80A,Baby Come Back,Player,Player,71,1
41zXlQxzTi6cGAjpOXyLYH,idontwannabeyouanymore,Billie Eilish,dont smile at me,77,1
425UhNXhnQMfIhcOafyprY,還是會寂寞 (Live 版）,陈绮贞Cheer Chen,花的姿態演唱會經典實錄,13,1
42AYTFbt1sl7NJkeIH4iod,Raining In My Heart,"Buddy Holly, The Crickets",The Definitive Collection,48,1
42VqquDYbNlFWlU2KGfUJH,Boom Boom Pow,Richard Cheese,A Lounge Supreme,10,1
42k8GCfB8zvqHw155UBtyi,Partyline - Single Version / 2002 Digital Remaster / 24-Bit Mastering,Brass Construction,Classic Masters,9,1
42mr2Z3tKzoFn1iWzxuHbd,YMM,Suchmos,THE BAY,43,1
43sdRsmJFcSnlTWTVRhYtz,Magnolia,J.J. Cale,Naturally,59,1
44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,Elvis Presley,Blue Hawaii,78,1
44BzwIxfRRzOJOe97DLnvx,Spiritual,"Charlie Haden, Pat Metheny",Beyond The Missouri Sky,35,1
44DNlSdUXXb1D31lzmqwjr,New Machines,Home,Odyssey,42,1
44KFAdMa3oF6c2z90Pw2VK,One moment,Monkey Majik,eastview,3,1
44QA78rOl2Zx4NJFBlCDbO,I Miss Her,Jessie J,Alive (Deluxe Edition),30,1
44XYuUdfgfUHqsJ4TkigFY,Never Gonna Stop,The Regime,Never Gonna Stop,36,1
45LfcZq0eyS6bUvRgAZ0bJ,Heart of Stone,Peter Green,The Very Best of Peter Green / The Splinter Group,5,1
45bMR5YEj1fsOVkcHbVW6s,Modern Girl,Bleachers,Bleachers,56,1
46XKawW6tKQkWU2AoRa75H,Chillaxin,Euge Groove,Just Feels Right,31,1
46hlYdyhT5sh0oohMPAlFp,Live The Life,Rod Stewart,Time,19,1
46wdw4fZddpEKi5uHHjXi4,I Will Follow Him,Favorhythm Gospel Singers,Makin' the Way,0,1
476V2d6iA2tWXgQboKmTtA,Father And Son,Yusuf / Cat Stevens,Tea For The Tillerman (Remastered 2020),72,1
47Crl3BP6YFeC4Y3EjpUYi,The Not Real Lake,Loving,Loving,42,1
